date,fault_count,week,dag,maand,seizoen,is_weekend,temperatuur_min,temperatuur_max,temperatuur_avg,luchtvochtigheid_min,luchtvochtigheid_max,luchtvochtigheid_avg,dauwpunt_min,dauwpunt_max,dauwpunt_avg,gevoelstemp_min,gevoelstemp_max,gevoelstemp_avg,luchtdruk_min,luchtdruk_max,luchtdruk_avg,bewolking_min,bewolking_max,bewolking_avg,windsnelheid_min,windsnelheid_max,windsnelheid_avg,windstoot_max,windstoot_avg,temperatuur_range,luchtdruk_delta,uren_helder,uren_bewolkt,aantal_sterke_windstoten,dominante_windrichting,temp_range,temp_vocht_interactie,temp_rolling_mean,vocht_rolling_mean,hoge_temp_dag,lage_temp_dag,hoge_vocht_dag,windkracht_beaufort,sterke_wind_uren
2022-02-23,1,8,3,2,1,0,5.67,9.42,7.7,69.72,88.82,76.37,2.72,5.07,3.77,1.28,3.88,2.42,1015.4,1023.6,1020.85,0.0,100.0,32.29,15.83,31.32,26.13,53.64,46.18,3.75,8.2,14,6,24,217.53,3.75,587.8,7.19,76.84,0,0,0,10,1
2022-02-24,6,8,4,2,1,0,2.42,8.97,6.12,59.28,97.19,74.06,-2.13,4.92,1.75,-2.78,2.42,-0.26,1002.9,1014.3,1008.84,2.0,100.0,75.5,21.4,39.21,31.28,84.6,57.24,6.55,11.4,4,16,24,206.85,6.55,453.08,7.1,77.28,0,0,0,11,1
2022-02-25,1,8,5,2,1,0,4.02,7.22,5.63,63.89,88.05,74.47,-0.78,2.82,1.38,-2.3,1.38,-0.11,1013.5,1031.4,1021.12,0.0,100.0,37.25,9.16,37.61,26.38,66.6,48.64,3.2,17.9,10,3,24,247.85,3.2,419.26,6.48,74.97,0,0,0,10,1
2022-02-27,2,8,7,2,1,1,0.17,9.57,4.33,47.38,84.55,68.43,-2.13,0.37,-1.23,-4.68,4.1,-0.74,1029.2,1032.6,1030.91,0.0,8.0,0.33,15.58,23.42,18.95,43.2,33.09,9.4,3.4,24,0,24,135.0,9.4,296.15,4.68,75.13,0,0,0,8,1
2022-02-28,3,9,1,2,1,0,0.27,9.62,4.41,50.45,80.94,68.87,-3.03,1.12,-0.97,-4.74,4.83,-0.36,1027.6,1030.3,1028.97,0.0,100.0,30.71,14.15,20.73,17.2,36.0,30.28,9.35,2.7,15,6,24,162.65,9.35,303.78,4.28,73.27,0,0,0,7,1
2022-03-01,4,9,2,3,2,0,3.17,5.82,4.64,67.66,92.95,82.18,-1.43,4.47,1.79,-1.07,3.76,1.58,1027.1,1028.5,1027.69,100.0,100.0,100.0,3.96,13.34,8.56,24.12,15.93,2.65,1.4,0,24,16,149.04,2.65,381.0,4.46,73.16,0,0,0,5,1
2022-03-02,3,9,3,3,2,0,2.47,9.42,5.46,57.11,92.8,77.3,-0.93,3.42,1.61,-1.8,5.61,1.73,1021.6,1027.5,1024.15,6.0,100.0,75.75,10.79,16.42,12.8,30.24,23.14,6.95,5.9,1,10,24,64.29,6.95,421.69,4.83,76.12,0,0,0,6,1
2022-03-04,2,9,5,3,2,0,-0.38,9.77,3.82,53.67,89.27,74.18,-2.43,1.57,-0.53,-5.1,6.0,-0.46,1020.2,1021.7,1020.91,0.0,0.0,0.0,11.01,15.75,14.27,29.52,25.65,10.15,1.5,24,0,24,108.44,10.15,283.32,4.57,73.4,0,1,0,7,1
2022-03-07,5,10,1,3,2,0,-0.43,6.82,3.26,56.48,96.11,77.02,-2.08,0.77,-0.64,-4.01,2.15,-0.6,1024.9,1028.8,1027.1,0.0,100.0,32.42,4.68,18.81,11.26,34.2,20.89,7.25,3.9,12,5,16,54.46,7.25,250.86,2.76,76.61,0,1,0,6,1
2022-03-08,9,10,2,3,2,0,-0.28,9.62,4.25,42.17,71.97,59.87,-5.03,-1.68,-3.13,-5.65,3.63,-1.11,1019.2,1024.3,1021.44,0.0,9.0,0.96,14.19,25.03,19.19,45.36,33.9,9.9,5.1,24,0,24,120.34,9.9,254.27,3.53,70.0,0,1,0,8,1
2022-03-09,7,10,3,3,2,0,0.42,12.42,5.77,46.35,72.95,62.75,-4.18,2.87,-0.93,-4.39,8.1,1.38,1020.8,1023.3,1021.66,0.0,0.0,0.0,12.31,16.38,14.82,30.6,26.26,12.0,2.5,24,0,24,146.66,12.0,362.32,4.43,66.55,0,0,0,7,1
2022-03-10,9,10,4,3,2,0,1.77,14.17,7.64,44.58,85.02,65.11,-1.48,4.57,1.17,-2.47,9.94,3.43,1018.9,1023.7,1021.76,0.0,94.0,15.88,10.5,20.12,15.7,33.48,27.4,12.4,4.8,13,1,24,137.17,12.4,497.33,5.89,62.58,0,0,0,7,1
2022-03-11,9,10,5,3,2,0,4.52,14.07,9.16,50.42,62.16,55.65,-3.83,4.72,0.72,-1.42,8.8,3.75,1010.3,1017.9,1013.46,0.0,100.0,34.62,19.35,27.24,23.54,48.24,40.65,9.55,7.6,12,7,24,130.6,9.55,509.56,7.52,61.17,0,0,0,9,1
2022-03-12,1,10,6,3,2,1,7.57,12.97,10.18,45.45,89.31,69.62,-1.38,6.62,4.67,3.18,9.59,6.01,1011.6,1016.5,1014.44,10.0,100.0,89.67,10.51,26.09,19.91,46.44,35.79,5.4,4.9,0,21,24,119.05,5.4,708.88,8.99,63.46,0,0,0,8,1
2022-03-13,3,10,7,3,2,1,8.57,15.07,11.2,49.47,76.67,66.97,4.07,6.92,5.17,4.09,11.58,7.24,1011.5,1015.3,1012.93,18.0,100.0,92.5,11.9,24.2,19.09,43.56,34.14,6.5,3.8,0,20,24,139.76,6.5,749.78,10.18,64.08,0,0,0,8,1
2022-03-14,7,11,1,3,2,0,5.77,10.47,8.42,76.49,92.11,85.74,4.47,7.27,6.14,3.21,7.39,5.18,1015.7,1028.1,1023.38,1.0,100.0,77.29,7.9,21.42,15.63,41.04,29.25,4.7,12.4,4,16,23,229.76,4.7,722.23,9.93,74.11,0,0,1,7,1
2022-03-15,6,11,2,3,2,0,5.72,12.72,8.54,62.85,92.64,82.26,4.62,7.17,5.53,3.34,10.79,6.27,1022.4,1027.9,1024.74,22.0,100.0,82.25,4.33,12.48,8.06,27.0,15.55,7.0,5.5,0,17,18,180.0,7.0,702.52,9.39,78.32,0,0,0,5,1
2022-03-16,1,11,3,3,2,0,4.62,12.77,9.15,61.96,94.89,79.32,3.32,8.07,5.61,0.87,8.92,5.41,1017.6,1024.5,1021.6,22.0,100.0,91.21,8.09,23.67,18.35,41.76,32.02,8.15,6.9,0,20,23,107.45,8.15,726.19,8.71,82.44,0,0,0,8,1
2022-03-17,2,11,4,3,2,0,4.72,10.82,7.73,65.81,93.17,81.53,2.82,8.67,4.68,1.47,7.18,3.63,1017.2,1037.9,1028.85,0.0,100.0,32.88,10.46,28.28,19.56,48.96,35.83,6.1,20.7,13,7,24,173.35,6.1,629.92,8.47,81.04,0,0,0,8,1
2022-03-18,3,11,5,3,2,0,3.87,13.77,8.64,59.86,92.36,80.38,2.07,7.77,5.28,0.67,11.15,5.78,1038.9,1046.1,1043.1,0.0,100.0,20.0,2.16,19.17,11.85,31.68,21.57,9.9,7.2,14,1,19,24.44,9.9,694.39,8.51,80.41,0,0,0,6,1
2022-03-19,1,11,6,3,2,1,4.22,11.37,7.62,45.38,91.08,68.51,-0.63,5.07,1.8,0.42,5.66,2.79,1037.1,1045.6,1041.85,0.0,8.0,0.58,14.62,26.58,20.85,47.52,36.78,7.15,8.5,24,0,24,77.32,7.15,522.13,8.0,76.81,0,0,0,9,1
2022-03-20,1,11,7,3,2,1,2.47,8.22,5.22,52.67,90.18,67.48,-3.18,1.37,-0.55,-2.22,3.8,0.3,1026.0,1035.8,1029.72,0.0,100.0,30.21,9.72,26.69,18.61,47.52,33.97,5.75,9.8,10,3,24,75.96,5.75,351.94,7.16,72.12,0,0,0,8,1
2022-03-21,4,12,1,3,2,0,1.02,13.97,7.31,42.58,86.66,71.98,-1.18,8.17,2.17,-2.57,11.83,4.34,1029.0,1031.7,1030.69,0.0,100.0,37.38,1.8,13.36,8.74,22.68,17.04,12.95,2.7,13,7,18,5.71,12.95,525.97,6.71,69.32,0,0,0,5,1
2022-03-22,7,12,2,3,2,0,4.42,18.02,10.59,51.14,92.56,77.38,2.62,10.62,6.54,1.97,17.12,8.76,1030.3,1032.2,1031.22,0.0,100.0,22.71,3.88,9.03,7.02,17.28,13.23,13.6,1.9,12,3,8,61.7,13.6,819.31,7.7,72.28,0,0,0,4,0
2022-03-23,4,12,3,3,2,0,4.07,17.52,10.26,35.86,90.4,69.75,2.22,6.47,4.23,1.31,14.58,7.56,1029.9,1031.8,1030.92,0.0,0.0,0.0,6.95,13.32,9.45,25.2,16.87,13.45,1.9,24,0,15,46.4,13.45,715.68,9.39,73.04,0,0,0,5,1
2022-03-24,5,12,4,3,2,0,3.42,15.87,9.12,56.64,95.85,77.11,0.77,9.42,5.09,0.57,14.81,6.89,1029.5,1031.1,1030.2,0.0,90.0,24.12,3.4,11.38,7.56,23.76,14.4,12.45,1.6,9,0,13,26.56,12.45,703.52,9.99,74.74,0,0,0,4,1
2022-03-25,3,12,5,3,2,0,2.92,14.17,8.13,41.74,89.57,68.98,0.02,5.32,2.3,-0.07,10.68,4.94,1030.6,1032.8,1031.71,0.0,29.0,2.12,7.42,14.06,10.42,28.08,19.3,11.25,2.2,22,0,17,45.0,11.25,560.67,9.17,71.94,0,0,0,5,1
2022-03-26,1,12,6,3,2,1,2.97,15.52,8.92,56.14,95.65,77.05,0.82,7.32,4.83,-0.4,13.82,6.29,1032.4,1034.1,1033.06,0.0,100.0,15.83,4.68,17.07,10.02,32.4,19.0,12.55,1.7,18,3,16,3.37,12.55,686.98,8.72,74.38,0,0,0,5,1
2022-03-27,1,12,7,3,2,1,5.32,14.02,8.94,44.0,95.59,78.04,1.77,7.57,4.85,2.21,10.75,6.01,1029.2,1033.5,1031.77,0.0,100.0,14.62,9.79,15.7,12.03,28.8,22.56,8.7,4.3,20,3,24,38.93,8.7,698.04,8.66,74.69,0,0,0,6,1
2022-03-28,7,13,1,3,2,0,4.47,11.87,7.48,76.65,99.65,91.29,4.17,8.42,6.08,1.81,10.69,5.28,1018.1,1028.5,1023.0,0.0,100.0,66.29,3.22,12.98,8.56,21.96,18.04,7.4,10.4,3,11,23,56.89,7.4,682.85,8.45,82.13,0,0,1,5,1
2022-03-30,4,13,3,3,2,0,1.82,8.67,5.62,64.46,97.88,80.52,0.27,4.22,2.33,-3.14,5.14,1.89,1003.6,1009.5,1006.02,11.0,100.0,88.46,5.6,23.17,13.7,42.12,25.35,6.85,5.9,0,19,21,45.0,6.85,452.49,6.94,84.39,0,0,0,6,1
2022-03-31,3,13,4,3,2,0,0.97,6.12,2.78,72.54,96.82,87.22,-0.78,1.57,0.8,-6.49,2.27,-2.74,1001.3,1006.2,1002.79,34.0,100.0,94.92,12.98,39.5,24.11,67.68,43.36,5.15,4.9,0,22,24,20.22,5.15,242.1,5.37,83.04,0,0,1,9,1
2022-04-01,2,13,5,4,2,0,0.82,5.42,3.08,47.88,88.4,64.91,-5.18,-0.88,-3.14,-6.23,-1.91,-3.61,1006.4,1017.0,1012.2,82.0,100.0,98.29,15.68,36.16,28.5,63.36,51.37,4.6,10.6,0,22,24,25.68,4.6,199.65,3.82,77.55,0,0,0,10,1
2022-04-03,1,13,7,4,2,1,-1.33,6.72,4.37,56.08,88.86,71.52,-2.93,1.52,-0.47,-4.98,2.84,0.23,1018.3,1024.0,1022.36,1.0,100.0,63.54,5.05,19.96,13.53,37.08,24.39,8.05,5.7,3,10,16,41.19,8.05,312.2,3.61,66.18,0,1,0,6,1
2022-04-04,2,14,1,4,2,0,6.02,9.47,7.79,65.18,94.41,85.24,1.02,8.32,5.39,-2.1,5.46,1.7,1003.6,1016.9,1007.11,100.0,100.0,100.0,21.35,47.83,34.39,81.36,60.12,3.45,13.3,0,24,24,234.2,3.45,664.44,5.19,72.96,0,0,1,12,1
2022-04-05,2,14,2,4,2,0,7.67,10.37,9.31,76.45,97.64,88.22,6.02,8.37,7.43,4.32,6.58,5.41,1002.5,1005.2,1004.29,91.0,100.0,99.33,2.31,29.9,22.2,55.08,40.62,2.7,2.7,0,24,20,24.44,2.7,821.58,7.16,81.66,0,0,1,9,1
2022-04-06,2,14,3,4,2,0,8.77,10.52,9.46,78.0,88.49,83.49,5.57,7.67,6.79,1.92,4.8,3.15,989.6,1002.3,996.46,43.0,100.0,93.33,26.54,45.82,37.69,78.84,66.42,1.75,12.7,0,20,24,220.21,1.75,789.53,8.85,85.65,0,0,0,12,1
2022-04-07,4,14,4,4,2,0,5.87,9.92,8.21,62.46,90.01,77.44,2.37,7.37,4.42,-1.66,2.04,0.51,980.3,994.5,984.68,1.0,100.0,71.92,33.09,52.42,43.74,93.6,79.17,4.05,14.2,1,12,24,223.81,4.05,635.72,8.99,83.05,0,0,0,12,1
2022-04-08,3,14,5,4,2,0,5.37,7.82,6.44,64.76,79.07,69.75,0.07,2.47,1.3,-0.89,3.52,1.2,995.8,1002.5,998.24,19.0,100.0,83.96,14.58,30.31,22.86,60.84,41.85,2.45,6.7,0,18,24,271.91,2.45,449.53,8.04,76.89,0,0,0,9,1
2022-04-11,8,15,1,4,2,0,3.27,14.22,9.12,47.15,80.99,64.39,0.07,4.72,2.46,0.16,10.48,5.51,1012.5,1019.4,1016.07,86.0,100.0,98.88,5.69,21.66,13.89,37.44,25.17,10.95,6.9,0,23,19,103.17,10.95,587.05,7.19,65.78,0,0,0,6,1
2022-04-12,1,15,2,4,2,0,6.62,19.17,12.72,50.93,90.12,69.93,1.72,11.02,7.18,2.8,16.88,9.9,1007.3,1011.4,1009.62,54.0,100.0,94.88,7.93,20.12,15.16,34.92,27.22,12.55,4.1,0,20,24,113.36,12.55,889.67,9.35,67.43,0,0,0,7,1
2022-04-13,3,15,3,4,2,0,9.22,13.72,11.35,80.48,91.6,86.9,7.87,10.97,9.23,6.52,12.31,9.17,1011.3,1019.8,1016.19,63.0,100.0,98.08,10.0,16.98,13.63,31.32,24.72,4.5,8.5,0,23,24,231.77,4.5,986.03,11.06,73.74,0,0,1,6,1
2022-04-14,3,15,4,4,2,0,5.97,13.82,10.07,84.2,97.61,90.99,5.57,11.37,8.63,3.88,13.24,8.52,1019.4,1025.3,1021.9,0.0,100.0,50.79,5.59,13.71,8.86,28.44,18.04,7.85,5.9,6,8,17,3.01,7.85,916.07,11.38,82.61,0,0,1,5,1
2022-04-15,4,15,5,4,2,0,4.77,11.67,8.51,70.06,99.3,83.99,4.67,6.92,5.83,2.68,9.05,6.01,1025.5,1031.4,1028.69,65.0,100.0,96.25,5.48,15.98,10.06,29.88,19.45,6.9,5.9,0,21,18,30.96,6.9,715.05,9.98,87.29,0,0,0,5,1
2022-04-16,2,15,6,4,2,1,6.07,14.62,10.03,51.84,94.28,72.25,0.77,7.57,4.95,2.82,12.28,6.92,1031.4,1033.5,1032.28,0.0,100.0,50.17,8.35,19.3,13.66,36.36,25.38,8.55,2.1,7,8,24,90.0,8.55,724.68,9.54,82.41,0,0,0,6,1
2022-04-17,2,15,7,4,2,1,4.62,16.62,10.58,40.59,69.7,58.36,-0.83,6.02,2.5,0.42,13.89,7.18,1021.2,1030.8,1026.11,0.0,1.0,0.04,11.11,15.19,13.18,30.24,23.85,12.0,9.6,24,0,24,136.17,12.0,617.23,9.71,71.54,0,0,0,6,1
2022-04-19,4,16,2,4,2,0,5.47,16.67,11.57,44.72,91.98,67.33,3.92,7.12,5.24,2.92,13.95,8.49,1015.0,1017.8,1015.86,97.0,100.0,99.71,6.29,22.61,13.96,37.44,25.14,11.2,2.8,0,24,18,40.86,11.2,778.81,11.17,64.0,0,0,0,7,1
2022-04-20,4,16,3,4,2,0,6.87,15.17,11.1,44.69,78.11,63.49,3.17,5.27,4.17,3.27,11.47,7.25,1015.8,1018.8,1017.21,0.0,84.0,4.96,13.98,22.22,18.13,41.04,32.79,8.3,3.0,23,0,24,73.86,8.3,704.95,11.34,65.71,0,0,0,8,1
2022-04-21,11,16,4,4,2,0,7.17,15.52,11.48,50.23,83.55,67.18,3.82,6.77,5.34,3.99,11.76,7.73,1011.9,1015.6,1013.92,0.0,100.0,51.25,11.77,25.07,19.1,46.08,34.54,8.35,3.7,9,8,24,34.7,8.35,771.42,11.38,66.0,0,0,0,8,1
2022-04-22,6,16,5,4,2,0,9.32,16.12,12.7,51.1,86.43,66.43,5.77,7.17,6.41,5.78,12.46,8.75,1006.4,1011.1,1008.67,0.0,100.0,39.67,17.03,27.35,22.03,48.24,39.81,6.8,4.7,6,2,24,74.74,6.8,843.84,11.76,65.7,0,0,0,9,1
2022-04-23,2,16,6,4,2,1,9.47,16.67,12.91,46.38,82.97,63.31,2.07,7.87,5.84,5.41,11.94,8.26,1004.2,1007.1,1005.83,0.0,100.0,20.79,21.41,30.85,25.59,57.6,45.31,7.2,2.9,12,1,24,62.24,7.2,817.15,12.36,65.64,0,0,0,10,1
2022-04-24,2,16,7,4,2,1,8.07,14.67,10.93,47.48,79.4,67.32,3.57,6.12,4.96,3.93,10.41,6.55,1005.1,1010.8,1007.32,0.0,12.0,1.75,17.87,28.08,22.72,51.12,40.89,6.6,5.7,23,0,24,24.62,6.6,735.52,12.18,65.69,0,0,0,9,1
2022-04-25,3,17,1,4,2,0,6.67,11.62,8.95,65.41,91.1,77.6,2.02,6.97,5.17,3.3,8.64,5.22,1010.4,1017.3,1013.32,8.0,100.0,73.92,14.0,20.68,17.55,37.44,31.99,4.95,6.9,2,13,24,17.97,4.95,694.29,10.93,69.41,0,0,0,8,1
2022-04-26,2,17,2,4,2,0,6.17,11.62,8.97,54.57,88.55,72.21,2.77,5.52,4.08,3.77,7.47,5.17,1017.3,1024.1,1020.43,0.0,100.0,48.12,7.24,22.07,16.78,42.12,31.57,5.45,6.8,3,5,23,5.71,5.45,647.56,9.61,72.38,0,0,0,7,1
2022-04-28,2,17,4,4,2,0,3.87,13.12,8.48,57.52,91.23,73.7,2.57,5.37,3.86,1.02,10.34,5.24,1029.9,1032.6,1031.3,2.0,100.0,71.46,7.13,19.39,12.93,36.36,24.09,9.25,2.7,4,13,20,19.29,9.25,625.1,8.49,73.96,0,0,0,6,1
2022-04-29,2,17,5,4,2,0,6.27,10.72,8.4,63.91,88.89,75.32,3.57,4.97,4.2,2.74,6.76,4.65,1029.6,1031.8,1030.63,100.0,100.0,100.0,12.02,21.26,16.26,38.88,29.77,4.45,2.2,0,24,24,8.62,4.45,633.07,8.3,75.0,0,0,0,7,1
2022-04-30,2,17,6,4,2,1,4.32,10.17,8.05,65.08,91.58,76.84,3.02,5.22,4.11,1.33,6.6,4.74,1025.9,1030.4,1027.88,0.0,100.0,80.08,7.17,17.32,13.05,33.48,24.4,5.85,4.5,1,15,21,339.15,5.85,618.27,8.31,75.28,0,0,0,6,1
2022-05-01,1,17,7,5,2,1,4.02,13.42,9.09,56.41,97.23,76.2,3.62,6.77,4.89,1.74,12.63,6.96,1022.5,1025.7,1024.05,44.0,100.0,90.33,1.14,16.98,6.56,32.04,14.88,9.4,3.2,0,16,12,8.13,9.4,692.56,8.51,76.12,0,0,0,4,1
2022-05-02,10,18,1,5,2,0,4.02,15.27,10.0,54.2,96.21,75.98,3.47,7.17,5.61,1.42,13.82,7.7,1019.9,1022.2,1021.01,0.0,97.0,15.5,4.84,21.13,9.89,39.24,20.2,11.25,2.3,16,1,18,2.73,11.25,759.71,9.04,76.34,0,0,0,5,1
2022-05-03,4,18,2,5,2,0,5.72,11.42,8.92,65.85,99.65,81.2,2.92,8.37,5.74,3.3,8.55,6.24,1019.7,1021.1,1020.42,15.0,100.0,83.5,5.69,16.52,11.26,31.32,20.88,5.7,1.4,0,16,18,23.96,5.7,724.31,9.34,77.8,0,0,0,6,1
2022-05-04,5,18,3,5,2,0,5.57,11.92,9.05,59.85,89.59,74.75,3.22,6.32,4.65,3.17,10.64,6.98,1018.6,1020.8,1019.67,46.0,100.0,92.08,0.51,16.62,6.31,33.84,15.15,6.35,2.2,0,17,11,287.82,6.35,676.52,9.32,77.31,0,0,0,4,1
2022-05-05,6,18,4,5,2,0,5.67,15.72,10.69,65.04,98.66,85.52,4.17,10.82,8.24,2.91,15.0,9.14,1019.9,1025.5,1022.51,4.0,100.0,31.12,5.99,13.28,8.68,27.72,17.52,10.05,5.6,4,1,14,157.17,10.05,914.45,9.55,80.49,0,0,1,5,1
2022-05-06,2,18,5,5,2,0,8.07,16.82,12.85,63.15,99.66,82.21,7.97,10.92,9.67,6.64,15.57,11.48,1022.9,1025.9,1024.8,0.0,100.0,64.46,3.42,18.39,10.51,36.72,20.94,8.75,3.0,5,13,17,211.76,8.75,1056.18,10.86,80.83,0,0,0,5,1
2022-05-07,2,18,6,5,2,1,9.07,16.32,12.68,68.31,95.43,83.7,7.42,13.22,9.91,6.25,15.8,10.85,1022.1,1028.1,1024.58,1.0,100.0,50.17,4.21,21.87,13.52,39.6,26.29,7.25,6.0,5,8,21,4.16,7.25,1061.48,12.07,83.81,0,0,0,6,1
2022-05-08,3,18,7,5,2,1,7.27,14.32,10.38,56.25,91.82,72.79,4.37,7.22,5.46,4.13,12.44,7.5,1028.2,1030.1,1028.95,0.0,73.0,18.71,10.3,16.98,13.86,31.68,26.41,7.05,1.9,14,0,24,29.9,7.05,755.24,11.97,79.57,0,0,0,6,1
2022-05-09,5,19,1,5,2,0,6.32,18.47,12.9,49.49,92.67,70.27,5.22,10.47,7.2,3.65,18.47,11.35,1020.1,1028.5,1024.84,0.0,100.0,52.42,3.22,13.18,8.04,28.08,17.13,12.15,8.4,8,12,20,4.76,12.15,906.75,11.99,75.59,0,0,0,5,1
2022-05-10,2,19,2,5,2,0,12.12,18.72,14.66,59.71,93.3,73.11,7.52,11.37,9.72,9.61,15.61,11.49,1013.0,1019.6,1015.73,14.0,100.0,92.04,13.14,31.35,21.4,55.44,37.69,6.6,6.6,0,21,24,189.46,6.6,1071.48,12.64,72.06,0,0,0,9,1
2022-05-11,6,19,3,5,2,0,11.07,15.42,13.39,65.13,90.61,80.37,8.27,11.47,10.0,7.63,12.92,9.68,1007.9,1012.4,1010.2,1.0,100.0,74.33,14.12,38.05,26.67,64.8,48.36,4.35,4.5,3,16,24,199.36,4.35,1075.82,13.65,74.59,0,0,0,10,1
2022-05-12,4,19,4,5,2,0,10.37,15.47,12.85,59.11,89.25,75.98,7.42,9.42,8.59,7.64,12.56,9.83,1013.0,1018.9,1017.02,0.0,100.0,17.21,14.04,27.21,19.96,50.76,36.67,5.1,5.9,18,3,24,225.0,5.1,976.74,13.63,76.49,0,0,0,8,1
2022-05-13,7,19,5,5,2,0,11.72,14.67,12.99,67.73,88.72,76.39,7.07,10.02,8.88,7.03,11.71,9.09,1016.2,1019.7,1018.41,2.0,100.0,67.88,20.09,29.88,25.73,55.8,46.3,2.95,3.5,2,13,24,227.44,2.95,992.14,13.08,77.58,0,0,0,10,1
2022-05-14,1,19,6,5,2,1,9.02,16.87,13.64,61.69,93.48,78.06,8.02,10.62,9.69,7.3,17.01,12.53,1019.3,1022.4,1021.23,0.0,93.0,24.75,5.0,18.51,9.28,37.44,19.98,7.85,3.1,12,1,18,299.25,7.85,1064.76,13.16,76.81,0,0,0,5,1
2022-05-15,3,19,7,5,2,1,9.87,21.27,16.31,48.49,90.16,66.5,8.02,11.47,9.66,7.71,19.97,14.07,1015.0,1021.5,1018.77,0.0,100.0,63.21,10.46,21.67,16.0,35.64,28.68,11.4,6.5,3,11,24,86.27,11.4,1084.55,14.31,73.65,0,0,0,7,1
2022-05-16,5,20,1,5,2,0,13.87,21.57,16.6,57.19,88.32,73.81,8.02,14.77,11.77,11.85,20.42,14.48,1012.6,1019.0,1015.28,0.0,100.0,54.21,10.14,30.68,19.09,56.52,35.32,7.7,6.4,4,7,24,93.3,7.7,1225.47,15.52,72.79,0,0,0,8,1
2022-05-17,4,20,2,5,2,0,12.82,22.22,16.97,60.91,92.11,80.75,11.57,16.72,13.51,11.39,22.39,16.98,1018.2,1021.0,1019.41,0.0,100.0,68.29,0.8,15.48,8.89,32.04,19.0,9.4,2.8,3,13,18,243.44,9.4,1370.47,16.63,73.69,0,0,0,5,1
2022-05-18,10,20,3,5,2,0,14.67,18.82,16.89,63.18,92.24,77.21,11.12,14.37,12.76,13.53,18.3,16.26,1017.7,1021.9,1020.08,0.0,100.0,88.08,5.04,21.27,11.83,37.8,23.46,4.15,4.2,1,18,21,61.93,4.15,1304.18,16.82,77.26,0,0,0,6,1
2022-05-19,5,20,4,5,2,0,10.12,21.42,16.02,55.26,96.06,85.31,8.82,17.77,13.42,8.91,22.58,15.07,1015.8,1022.1,1018.14,0.0,100.0,84.08,3.98,31.56,14.74,54.72,30.18,11.3,6.3,1,18,21,45.0,11.3,1366.32,16.63,81.09,0,0,1,7,1
2022-05-20,1,20,5,5,2,0,9.97,18.62,13.14,61.28,99.34,85.43,7.92,13.42,10.61,8.23,17.85,11.32,1015.2,1021.9,1018.35,2.0,100.0,83.42,1.53,26.01,13.96,43.56,25.71,8.65,6.7,1,18,18,135.0,8.65,1122.95,15.35,82.65,0,0,1,7,1
2022-05-21,2,20,6,5,2,1,10.62,14.52,13.16,74.4,94.82,82.5,9.57,10.87,10.2,8.78,12.42,10.66,1017.4,1021.9,1019.9,0.0,100.0,50.46,3.62,29.69,18.25,51.12,34.63,3.9,4.5,2,6,20,270.0,3.9,1085.42,14.11,84.41,0,0,0,8,1
2022-05-23,3,21,1,5,2,0,12.37,17.72,14.63,76.67,95.83,86.23,10.27,15.52,12.32,9.83,18.86,13.52,997.5,1008.3,1001.65,15.0,100.0,90.42,2.28,23.91,12.79,41.76,24.67,5.35,10.8,0,19,23,251.56,5.35,1261.8,14.18,80.74,0,0,1,6,1
2022-05-24,5,21,2,5,2,0,11.02,14.22,12.71,71.84,91.83,83.02,8.97,11.92,9.87,7.77,11.72,9.72,999.1,1011.0,1004.65,2.0,100.0,54.75,11.53,28.14,21.37,53.28,39.91,3.2,11.9,4,9,24,253.07,3.2,1055.51,14.03,80.91,0,0,0,9,1
2022-05-25,2,21,3,5,2,0,10.97,15.12,13.5,61.4,92.31,79.66,7.37,12.22,9.94,7.46,11.06,9.66,1011.1,1014.6,1012.91,1.0,100.0,66.38,12.1,42.56,27.01,73.8,48.12,4.15,3.5,5,13,24,210.76,4.15,1075.53,13.62,82.97,0,0,0,10,1
2022-05-26,2,21,4,5,2,0,13.02,15.67,14.43,73.61,92.49,83.19,10.67,12.97,11.58,9.9,13.27,11.23,1015.4,1020.6,1018.67,4.0,100.0,63.67,17.29,35.84,26.24,64.08,47.26,2.65,5.2,1,11,24,230.81,2.65,1200.11,13.55,81.96,0,0,0,10,1
2022-05-29,1,21,7,5,2,1,8.12,13.02,10.72,64.06,86.61,74.72,5.32,8.07,6.35,5.9,9.5,7.16,1014.4,1018.7,1016.05,31.0,100.0,88.04,5.94,22.61,18.56,44.64,34.92,4.9,4.3,0,18,23,345.96,4.9,800.99,11.9,72.04,0,0,0,8,1
2022-05-30,11,22,1,5,2,0,7.92,12.07,10.3,63.52,89.01,76.42,5.12,6.82,6.23,5.92,10.87,8.3,1013.2,1014.8,1014.15,15.0,100.0,70.46,0.51,10.48,7.41,24.12,16.03,4.15,1.6,0,9,15,305.84,4.15,787.36,10.95,73.55,0,0,0,4,1
2022-05-31,7,22,2,5,2,0,7.42,15.62,11.67,51.55,92.11,75.34,5.67,8.92,7.16,5.31,14.5,10.07,1012.4,1014.3,1013.26,29.0,100.0,87.62,2.31,11.72,6.99,22.32,16.09,8.2,1.9,0,18,19,169.38,8.2,879.47,10.9,75.49,0,0,0,4,1
